고객번호,분류코드,구매횟수,총구매액
5848,4,71,1279906
5849,1,835,5183341
5849,2,115,5383804
5849,4,94,1180786
5850,1,204,2775799
5850,2,218,98322488
5850,3,131,127741025
5850,4,62,1248684
5851,1,190,4804328
5851,2,285,43676152
5851,3,5,1054281
5851,4,145,3354493
5852,1,759,12860934
5852,2,200,28477523
5852,3,43,74206380
5852,4,85,1479091
5853,1,110,3531964
5853,2,271,38739021
5853,3,17,23891860
5853,4,42,1434468
5854,1,1032,4989430
5854,2,91,1938150
5854,4,26,330150
5855,1,1803,9793551
5855,2,93,3340332
5855,4,43,262798
5856,1,1379,9249694
5856,2,101,5673750
5856,3,3,134273
5856,4,7,85236
5857,1,1753,8181311
5857,2,14,852812
5858,1,1454,8970308
5858,2,93,2533608
5858,3,1,203182
5858,4,82,1078059
5859,1,533,3938575
5859,2,123,9461161
5859,3,2,1574468
5859,4,42,597859
5860,1,1606,13838072
5860,2,179,9881611
5860,3,1,71178
5860,4,40,601936
5861,1,213,2207040
5861,2,507,117122755
5861,3,86,21825357
5861,4,19,235888
5862,1,1962,15576502
5862,2,38,1347145
5863,1,1037,9476165
5863,2,176,21202660
5863,4,57,613096
5864,1,1323,4464405
5864,2,8,398702
5864,4,1,5784
5865,1,2025,12993255
5865,2,194,15955007
5865,3,1,20602
5865,4,19,952609
5866,1,1716,9060771
5866,2,69,1667965
5866,4,57,856453
5867,1,2157,11272231
5867,2,42,2819447
5867,4,277,13586517
5868,1,1226,12706240
5868,2,372,37414376
5868,3,5,814912
5868,4,24,436665
5869,1,2475,11155931
5869,2,122,3703785
5869,3,1,48748
5869,4,45,712882
5870,1,144,2830891
5870,2,283,48466766
5870,3,4,7827999
5870,4,109,1300129
5871,1,1656,11268731
5871,2,93,3114279
5871,4,37,1229352
5872,1,179,5533953
5872,2,317,162791058
5872,3,12,37705047
5872,4,46,1138099
5873,1,2744,10547111
5873,2,49,1333740
5873,4,55,369613
5874,1,443,3007663
5874,2,196,12129113
5874,3,1,66659
5874,4,16,134058
5875,1,295,6183716
5875,2,305,64999824
5875,4,33,1308140
5876,1,435,3226269
5876,2,146,15914081
5876,4,19,210977
5877,1,167,5814805
5877,2,352,54730282
5877,4,34,1273145
5878,1,213,6032641
5878,2,306,76178330
5878,3,5,6669113
5878,4,45,1014453
5879,1,1710,10652495
5879,2,170,8075281
5879,3,1,12394
5879,4,15,382439
5880,1,1791,9714769
5880,2,43,4076483
5880,4,2,91726
5881,1,448,12587689
5881,2,234,73722342
5881,3,12,40001149
5881,4,33,1641066
5882,1,1974,9450652
5882,2,7,332356
5883,1,2778,11302452
5883,2,86,3200780
5883,4,28,497357
5884,1,423,10067730
5884,2,301,41113194
5884,3,3,3807530
5884,4,60,862499
5885,1,749,7480416
5885,2,148,17333851
5885,4,45,1144365
5886,1,207,7070262
5886,2,236,42988492
5886,3,2,427674
5886,4,67,1940346
5887,1,793,4485305
5887,2,64,2119549
5887,3,2,20228
5887,4,17,112443
5888,1,935,6014094
5888,2,121,7670834
5888,3,1,29329
5888,4,35,638215
5889,1,1297,10928348
5889,2,148,19993704
5889,3,2,185887
5889,4,56,1055351
5890,1,2735,9371037
5890,2,11,388636
5890,4,3,15541
5891,1,1250,16039547
5891,2,317,35566677
5891,3,9,2523163
5891,4,78,1597917
5892,1,2147,14666750
5892,2,25,1355083
5893,1,791,20475090
5893,2,46,1312429
5893,3,1,775049
5893,4,102,808730
5894,1,456,8337524
5894,2,244,35738405
5894,3,7,3018898
5894,4,109,5086422
5895,1,254,9665260
5895,2,257,71324376
5895,3,22,201263445
5895,4,28,714869
5896,1,2517,13657459
5896,2,47,472380
5896,4,2,20254
5897,1,481,4797181
5897,2,279,42473006
5897,3,4,1531882
5897,4,61,725659
5898,1,2361,11042680
5898,2,52,1247784
5898,3,2,189103
5898,4,89,2656647
5899,1,433,8964048
5899,2,103,21864673
5899,3,10,4431733
5899,4,130,3233479
5900,1,880,6000632
5900,2,325,54502175
5900,3,5,10097654
5900,4,33,874495
5901,1,152,5220915
5901,2,346,44615889
5901,3,6,426102
5901,4,81,3522839
5902,1,1700,10985566
5902,2,92,5855923
5902,3,2,290899
5902,4,24,598809
5903,1,843,11413551
5903,2,345,35324693
5903,3,12,5568808
5903,4,26,451713
5904,1,1734,8036069
5904,2,61,2998311
5904,4,20,302105
5905,1,2278,10980630
5905,2,61,2996881
5905,4,16,242837
5906,1,968,5080203
5906,2,15,352029
5906,4,3,20437
5907,1,1906,10915755
5907,2,29,2056373
5907,4,2,12723
5908,1,1372,5932245
5908,2,38,645282
5908,4,56,711515
5909,1,967,14887240
5909,2,445,49980652
5909,3,7,2193023
5909,4,27,490033
5910,1,434,3122727
5910,2,134,5917909
5910,3,5,552090
5910,4,135,1107093
5911,1,1214,13537697
5911,2,316,39427896
5911,3,2,1230174
5911,4,35,506090
5912,1,1942,7821696
5912,2,65,2014068
5912,4,7,267766
5913,1,1844,20576753
5913,2,15,1301508
5914,1,740,11475561
5914,2,161,18634687
5914,4,81,2099180
5915,1,531,11994482
5915,2,241,58199210
5915,3,21,6456714
5915,4,76,1562682
5916,1,1375,254593863
5916,2,117,8946658
5916,3,1,23058
5916,4,5,81961
5917,1,1979,21839155
5917,2,68,6307826
5917,4,174,3938568
5918,1,987,9946283
5918,2,120,11918434
5918,3,1,118254
5918,4,35,296740
5919,1,845,8556785
5919,2,273,43856898
5919,3,4,4584953
5919,4,31,521503
5920,1,1601,10242560
5920,2,51,1519480
5920,4,29,117517
5921,1,2739,11821818
5921,2,10,415234
5921,4,1,4544
5922,1,1592,15677467
5922,2,229,42765495
5922,3,26,25761391
5922,4,73,1956703
5923,1,12,68657
5923,2,5,52474
5923,4,1,5360
5924,1,332,3437804
5924,2,141,46370780
5924,3,18,24233507
5924,4,107,1466174
5925,1,1749,13713365
5925,2,200,10049650
5925,3,1,11262
5925,4,75,1540479
5926,1,1963,6319059
5926,2,15,1487886
5926,4,4,120542
5927,1,1233,11978073
5927,2,249,55607498
5927,3,1,11037
5927,4,123,2418598
5928,1,1808,12562217
5928,2,3,74400
5928,4,1,30594
5929,1,2485,15062886
5929,2,117,1241955
5929,4,22,172705
5930,1,827,9702008
5930,2,327,42064435
5930,3,13,16948287
5930,4,16,264462
5931,1,2026,27914133
5931,2,34,705472
5931,4,17,260045
5932,1,1178,8797893
5932,2,170,34486272
5932,3,2,85601
5932,4,16,630555
5933,1,2600,10917783
5933,2,21,1416098
5933,4,7,448415
5934,1,500,9972383
5934,2,201,85474402
5934,3,13,15715375
5934,4,98,3406827
5935,1,2573,13452047
5935,2,86,1327692
5935,4,57,442047
5936,1,1569,6959511
5936,2,492,53591895
5936,3,2,246013
5936,4,10,97422
5937,1,1195,9097945
5937,2,126,9014150
5937,3,5,657676
5937,4,63,2226973
5938,1,574,11398113
5938,2,249,75220266
5938,3,21,13413799
5938,4,39,686731
5939,1,534,6592101
5939,2,208,24072448
5939,3,47,51744427
5939,4,60,830319
5940,1,1795,10292085
5940,2,129,6101550
5940,4,227,2507864
5941,1,2569,11793827
5941,2,45,3283809
5941,4,40,282149
5942,1,653,8491508
5942,2,460,53869932
5942,3,6,580721
5942,4,48,1933332
5943,1,3929,33176859
5943,2,91,4125026
5943,4,41,995457
5944,1,1078,117849879
5944,2,224,97696220
5944,3,12,46098814
5944,4,22,362628
5945,1,2127,12728919
5945,2,125,8241370
5945,4,60,549136
5946,1,934,70766685
5946,2,13,1116732
5946,3,2,578462
5946,4,32,315092
5947,1,467,6327148
5947,2,238,287422204
5947,3,4,5129955
5947,4,88,2655776
5948,1,324,12496594
5948,2,385,165044487
5948,3,26,47152964
5948,4,75,2497973
5949,1,1769,7057051
5949,2,20,1055915
5949,4,4,27225
5950,1,584,5422328
5950,2,208,28542537
5950,3,1,694793
5950,4,15,1375216
5951,1,1438,5189937
5951,2,44,1288327
5951,4,6,24532
5952,1,1267,5656570
5952,2,254,1571160
5952,4,1,5321
5953,1,507,5751229
5953,2,375,52108206
5953,4,162,3124036
5954,1,323,4515180
5954,2,234,29847375
5954,3,6,3363651
5954,4,57,2636948
5955,1,2613,7526309
5955,2,22,1259943
5956,1,573,24317134
5956,2,320,195253381
5956,3,56,138827680
5956,4,35,284924
5957,1,1141,11126644
5957,2,378,56692873
5957,3,33,9366561
5957,4,36,711914
5958,1,558,5592726
5958,2,43,2849473
5958,4,20,263236
5959,1,4071,24846579
5959,2,139,4799674
5959,3,1,256296
5959,4,36,710869
5960,1,2297,16841533
5960,2,107,6469973
5960,3,5,1451186
5960,4,17,469060
5961,1,2341,12673401
5961,2,41,508698
5961,3,1,21466
5961,4,55,354710
5962,1,1645,7417816
5962,2,15,315151
5962,4,15,158143
5963,1,430,9761538
5963,2,194,38272295
5963,3,3,2149643
5963,4,47,1800404
5964,1,3068,14934756
5964,2,18,531108
5965,1,1767,11750247
5965,2,207,340050854
5965,4,58,941867
5966,1,748,12765340
5966,2,55,22520826
5966,3,2,517735
5966,4,65,1561429
5967,1,214,3028977
5967,2,386,140704427
5967,3,8,1607191
5967,4,117,3788484
5968,1,783,7954608
5968,2,136,16645515
5968,3,1,52155
5968,4,66,2025299
5969,1,2443,13660548
5969,2,9,306620
5970,1,214,5019044
5970,2,354,62813917
5970,3,9,1966304
5970,4,37,1138177
5971,1,946,12945783
5971,2,279,40771423
5971,3,2,348281
5971,4,75,895878
5972,1,1477,7389390
5972,2,288,6782475
5972,4,69,1466974
5973,1,2455,15595879
5973,2,127,3694332
5973,3,1,43923
5973,4,18,640122
5974,1,884,5981079
5974,2,85,2827561
5974,4,60,783029
5975,1,1349,18369823
5975,2,227,41731335
5975,3,2,59032
5975,4,23,679413
5976,1,560,24134046
5976,2,179,45452103
5976,3,3,3809428
5976,4,54,1087976
5977,1,287,5114756
5977,2,239,28905656
5977,3,2,2880194
5977,4,23,182209
5978,1,1676,10402666
5978,2,80,9749043
5978,3,2,170272
5978,4,4,505306
5979,1,1571,10180421
5979,2,88,5484032
5979,4,57,347511
5980,1,2040,13399911
5980,2,89,2949692
5980,4,76,661629
5981,1,2306,10765551
5981,2,36,8976710
5981,3,5,5595534
5981,4,5,63719
5982,1,1912,9918736
5982,2,45,2138146
5982,4,30,1495028
5983,1,1738,7480680
5983,2,104,9515088
5983,3,1,99333
5983,4,2,132066
5984,1,1324,12507091
5984,2,145,9064662
5984,4,10,162070
5985,1,1170,8544678
5985,2,29,1338168
5985,4,18,256408
5986,1,1607,4388026
5986,2,7,223209
5986,4,2,26637
5987,1,2261,6872544
5987,2,35,2176371
5987,4,8,73013
5988,1,2135,12502592
5988,2,179,19468997
5988,3,5,4922277
5988,4,235,3302332
5989,1,3296,10131587
5989,2,29,804180
5989,4,9,75195
5990,1,565,8538614
5990,2,109,8607283
5990,3,2,85431
5990,4,4,77850
5991,1,2863,12589277
5991,2,24,2062911
5991,4,11,186879
5992,1,1409,7985807
5992,2,13,635252
5992,4,3,36819
5993,1,522,3606295
5993,2,65,3559060
5993,3,3,1678137
5993,4,70,2626901
5994,1,1563,4231062
5994,2,7,155816
5995,1,4562,14382517
5995,2,28,3156739
5995,4,8,105945
5996,1,659,10160503
5996,2,116,9483881
5996,4,11,250179
5997,1,460,3509849
5997,2,49,5723888
5997,3,1,151704
5997,4,48,1278691
5998,1,1009,5944981
5998,2,86,2276872
5998,4,39,586032
5999,1,413,4437017
5999,2,421,87358015
5999,3,5,253359
5999,4,102,2486264
6000,1,562,4036228
6000,2,226,17798518
6000,4,27,716026
6001,1,767,12490167
6001,2,177,18919711
6001,3,5,475212
6001,4,64,1256643
6002,1,3216,11810618
6002,2,17,289986
6002,4,1,17050
6003,1,546,8626332
6003,2,69,5647442
6003,3,1,135147
6003,4,67,1535518
6004,1,1826,22514071
6004,2,67,11819579
6004,4,10,90678
6005,1,341,8729419
6005,2,231,40823966
6005,3,12,13912637
6005,4,34,570360
6006,1,1014,13146095
6006,2,248,38358342
6006,3,2,51436
6006,4,18,304481
6007,1,2007,8643074
6007,2,42,1988059
6007,3,1,78886
6007,4,5,85649
6008,1,808,5430820
6008,2,222,206051870
6008,3,1,22525
6008,4,122,3255903
6009,1,1711,9452134
6009,2,28,982599
6009,4,1,3281
6010,1,2047,7284438
6010,2,38,1169210
6010,4,21,311749
6011,1,117,1623308
6011,2,394,60750319
6011,3,6,2255514
6011,4,87,6335165
6012,1,269,3220732
6012,2,555,477015446
6012,4,79,1174767
6013,1,582,5520585
6013,2,278,40757665
6013,3,4,2314292
6013,4,52,858594
6014,1,1739,7868270
6014,2,15,758122
6014,4,5,50179
6015,1,257,7022166
6015,2,388,164707212
6015,3,71,205319531
6015,4,44,828770
6016,1,2276,8256290
6016,2,14,409524
6016,4,1,67123
6017,1,2983,15924128
6017,2,79,2404816
6017,3,1,20374
6017,4,42,687730
6018,1,3055,9701871
6018,2,10,323067
6019,1,1415,9259743
6019,2,359,80247479
6019,3,12,18556514
6019,4,63,2263490
6020,1,1485,11437846
6020,2,255,29608930
6020,3,2,419418
6020,4,56,1932812
6021,1,1946,14197636
6021,2,272,19324470
6021,3,13,2438078
6021,4,34,338124
6022,1,1623,14965888
6022,2,355,24667460
6022,4,62,978820
6023,1,1041,11475999
6023,2,219,19693310
6023,4,4,115597
6024,1,116,1060583
6024,2,600,63368134
6024,3,8,1528148
6024,4,31,594038
6025,1,1692,10247103
6025,2,112,5659651
6025,3,1,5631
6025,4,69,1311954
6026,1,1155,9165344
6026,2,155,12202830
6026,3,1,336683
6026,4,107,1434162
6027,1,1897,9212253
6027,2,47,1568876
6027,4,2,11971
6028,1,1887,5124069
6028,2,8,181574
6029,1,656,13894662
6029,2,279,56540922
6029,3,12,32135945
6029,4,16,642840
6030,1,5392,20230467
6030,2,89,459164
6031,1,3525,11423514
6031,2,42,2119585
6031,4,3,26373
6032,1,2522,12334442
6032,2,56,1832972
6032,3,1,10723
6032,4,45,601816
6033,1,1961,12282151
6033,2,160,12522549
6033,3,1,114111
6033,4,87,2051786
6034,1,3620,15029839
6034,2,2,17865
6034,4,1,12332
6035,1,354,4158011
6035,2,153,10386861
6035,3,4,1557794
6035,4,109,1055823
6036,1,684,8092462
6036,2,183,36649879
6036,3,1,231253
6036,4,76,2511780
6037,1,1165,5936518
6037,2,105,3592859
6037,4,43,717900
6038,1,822,11539794
6038,2,201,27950584
6038,3,41,29952292
6038,4,107,2321341
6039,1,2168,7590896
6039,2,39,1730418
6039,4,17,365634
6040,1,3346,9100058
6040,2,6,227036
6040,4,1,4035
6041,1,521,3765060
6041,2,189,24800350
6041,3,19,11050170
6041,4,88,1695084
6042,1,1251,12607878
6042,2,233,24063443
6042,3,5,2303854
6042,4,71,1497964
6043,1,3018,14150364
6043,2,114,1941853
6043,4,78,662774
6044,1,1618,8881283
6044,2,80,3335457
6044,4,10,85345
6045,1,1951,8775017
6045,2,87,1146440
6045,4,23,169272
6046,1,1668,11517728
6046,2,173,11116124
6046,3,5,1367798
6046,4,180,2002896
6047,1,1462,12850321
6047,2,193,11953660
6047,3,2,1440806
6047,4,60,1813256
6048,1,2277,11362937
6048,2,14,265054
6048,4,58,278159
6049,1,1336,7616274
6049,2,34,2314041
6049,4,2,89391
6050,1,651,5332164
6050,2,190,17060324
6050,4,87,617035
6051,1,198,2689666
6051,2,277,37776849
6051,4,61,433240
6052,1,864,15033891
6052,2,21,443345
6052,4,27,284545
6053,1,2295,12876749
6053,2,34,1664243
6053,3,1,32884
6053,4,1,3459
6054,1,2191,24002919
6054,2,66,1159119
6054,3,1,11298
6054,4,45,203562
6055,1,714,5503096
6055,2,130,7536062
6055,4,73,953232
6056,1,186,2868507
6056,2,387,69992810
6056,3,6,5988874
6056,4,60,1573709
6057,1,1034,4526702
6057,2,60,807592
6057,4,46,526956
6058,1,1326,8120906
6058,2,92,1801810
6058,3,4,153228
6058,4,9,324624
6059,1,390,5281338
6059,2,244,23558003
6059,3,8,1430788
6059,4,63,1142475
6060,1,1287,9834922
6060,2,111,5313757
6060,3,1,698679
6060,4,104,1214374
6061,1,2351,15347261
6061,2,24,3133938
6061,3,3,1021306
6061,4,12,451020
6062,1,1248,6962829
6062,2,74,2431701
6062,3,3,243134
6062,4,41,612418
6063,1,1754,12313050
6063,2,69,1997305
6063,3,1,32661
6063,4,57,1323888
6064,1,2458,7855714
6064,2,27,572874
6064,4,8,94934
6065,1,388,2601043
6065,2,46,3224032
6065,3,2,486785
6065,4,49,1041628
6066,1,2236,14514772
6066,2,68,4681447
6066,4,11,227044
6067,1,1006,8819766
6067,2,140,41780782
6067,4,10,386922
6068,1,229,3596973
6068,2,229,29643790
6068,3,2,150296
6068,4,21,323516
6069,1,3166,9093505
6069,2,99,7518454
6069,3,1,156465
6069,4,31,298892
6070,1,583,13546023
6070,2,318,55237286
6070,3,1,108159
6070,4,59,894955
6071,1,480,5784898
6071,2,161,20029373
6071,3,14,10444117
6071,4,38,789953
6072,1,772,8497072
6072,2,250,48934795
6072,3,6,2769797
6072,4,62,1801241
6073,1,2922,15608644
6073,2,121,5182797
6073,4,26,313232
6074,1,2695,13651750
6074,2,174,5094963
6074,4,72,673784
6075,1,2178,11491080
6075,2,62,1633534
6075,4,3,446845
6076,1,843,41017813
6076,2,83,10606373
6076,3,3,428427
6076,4,16,295380
6077,1,1978,10971467
6077,2,109,2257088
6077,4,17,171635
6078,1,366,5128967
6078,2,358,21089399
6078,4,10,130343
6079,1,655,15572289
6079,2,174,21863358
6079,4,5,171443
6080,1,462,6690889
6080,2,151,23337583
6080,3,11,3095350
6080,4,34,635056
6081,1,446,6281070
6081,2,216,73833526
6081,3,10,9193536
6081,4,50,649086
6082,1,2215,10531970
6082,2,76,1306683
6082,4,46,786296
6083,1,567,14427885
6083,2,323,58682875
6083,3,10,6493767
6083,4,7,817219
6084,1,1714,8372529
6084,2,36,591720
6084,4,41,104437
6085,1,1404,8211496
6085,2,214,6211571
6085,3,1,2479
6085,4,168,1341845
6086,1,2661,14977129
6086,2,140,3048170
6086,3,1,88565
6086,4,157,2825106
6087,1,143,2590060
6087,2,282,52073460
6087,3,1,72308
6087,4,58,2903623
6088,1,298,5079307
6088,2,303,49036358
6088,4,66,3130955
6089,1,1261,6389529
6089,2,106,2992153
6089,3,5,193260
6089,4,15,307654
6090,1,1153,8667195
6090,2,90,1957111
6090,4,85,1090340
6091,1,764,4986412
6091,2,59,3251510
6091,3,1,59745
6091,4,31,502246
6092,1,2234,7947549
6092,2,184,16635057
6092,3,3,630238
6092,4,23,351662
6093,1,2277,8431541
6093,2,118,1889863
6093,4,24,209132
6094,1,467,5775129
6094,2,194,17648645
6094,4,99,1581066
6095,1,1981,13039861
6095,2,104,5868132
6095,3,4,248810
6095,4,28,236327
6096,1,550,9151312
6096,2,264,53874418
6096,3,1,677885
6096,4,23,781629
6097,1,860,5359559
6097,2,96,3190473
6097,3,1,28156
6097,4,90,847048
6098,1,271,2539910
6098,2,1,87797
6099,1,104,916807
6099,2,316,17986447
6099,3,33,4980635
6099,4,45,940018
6100,1,728,9213949
6100,2,239,38094748
6100,3,5,6823879
6100,4,53,1930269
6101,1,2588,12036285
6101,2,78,4191840
6101,3,2,1100221
6101,4,23,389420
6102,1,241,2284918
6102,2,248,27188487
6102,4,68,1032354
6103,1,1627,10391793
6103,2,171,4458485
6103,4,70,652514
6104,1,2026,12971154
6104,2,24,658841
6104,4,1,4878
6105,1,1775,7736231
6105,2,79,2803085
6105,4,13,434120
6106,1,3089,12250118
6106,2,18,2383234
6107,1,371,6066845
6107,2,248,47510310
6107,3,4,2100787
6107,4,31,903796
6108,1,2836,16531763
6108,2,31,643279
6108,4,3,13716
6109,1,525,6296069
6109,2,264,119466594
6109,3,6,599923
6109,4,48,520871
6110,1,373,4442425
6110,2,221,44206295
6110,3,34,19226152
6110,4,20,211866
6111,1,1437,7886372
6111,2,78,2676701
6111,4,19,71064
6112,1,2252,12518607
6112,2,117,4059024
6112,4,28,615856
6113,1,205,4480554
6113,2,277,47134351
6113,3,23,25445769
6113,4,61,1456425
6114,1,1081,6376519
6114,2,181,26064829
6114,4,122,2678571
6115,1,864,10419621
6115,2,49,1759240
6115,4,122,8879618
6116,1,819,11476733
6116,2,115,19819615
6116,4,57,2393828
6117,1,1641,14169035
6117,2,98,5707802
6117,3,1,489174
6117,4,75,357083
6118,1,479,4832435
6118,2,23,593492
6118,3,8,347712
6118,4,47,409831
6119,1,509,4825202
6119,2,182,15705590
6119,3,2,109807
6119,4,48,1295856
6120,1,2217,11384152
6120,2,41,765854
6120,4,87,550845
6121,1,887,8541520
6121,2,240,37293398
6121,4,50,491627
6122,1,2000,25417173
6122,2,10,800768
6122,4,1,6208
6123,1,408,5598060
6123,2,268,129419146
6123,3,2,1480234
6123,4,138,3577257
6124,1,495,6421518
6124,2,149,33882036
6124,3,1,151147
6124,4,64,790236
6125,1,398,8224092
6125,2,282,77227834
6125,3,9,11836354
6125,4,62,1739025
6126,1,2052,11804310
6126,2,64,9967552
6126,3,2,697836
6126,4,34,391823
6127,1,1867,8061262
6127,2,34,4060491
6127,3,2,167245
6127,4,6,61733
6128,1,424,44169395
6128,2,307,103896086
6128,3,79,186986047
6128,4,77,1604962
6129,1,543,5390847
6129,2,240,12882296
6129,3,2,79410
6129,4,21,467787
6130,1,586,6974842
6130,2,121,8633967
6130,4,17,143123
6131,1,439,4983572
6131,2,164,8075794
6131,3,14,1367809
6131,4,84,1299005
6132,1,477,5607867
6132,2,318,38525375
6132,3,3,452286
6132,4,28,621793
6133,1,812,38919919
6133,2,404,48355702
6133,3,9,9047434
6133,4,56,1272541
6134,1,447,26540599
6134,2,292,31185675
6134,3,5,2921813
6134,4,15,320330
6135,1,1721,11965230
6135,2,155,7026078
6135,3,4,161725
6135,4,21,272762
6136,1,573,8626744
6136,2,282,95155557
6136,3,1,99922
6136,4,31,925397
6137,1,378,19788378
6137,2,557,137825521
6137,3,6,1060992
6137,4,37,5127177
6138,1,306,5725866
6138,2,304,52985525
6138,4,33,769917
6139,1,296,4884306
6139,2,238,27414295
6139,3,14,9258372
6139,4,40,892672
6140,1,2225,10767643
6140,2,100,2098422
6140,4,9,31423
6141,1,589,6992474
6141,2,231,18285138
6141,4,37,985704
6142,1,993,14858555
6142,2,380,64706047
6142,3,15,17502034
6142,4,51,1006112
6143,1,1653,7167439
6143,2,55,3999039
6143,3,1,45511
6143,4,7,678158
6144,1,263,7323333
6144,2,248,65849538
6144,3,2,104852
6144,4,9,377222
6145,1,1386,5408143
6145,2,111,2911460
6145,4,41,367090
6146,1,375,5553022
6146,2,258,46763812
6146,4,23,598106
6147,1,1265,8192675
6147,2,81,3478201
6147,4,7,262557
6148,1,2339,12569873
6148,2,60,2145602
6148,4,40,342830
6149,1,895,18825615
6149,2,360,89650167
6149,3,13,11416973
6149,4,87,3226694
6150,1,529,6634649
6150,2,142,11044950
6150,3,2,69369
6150,4,49,664551
6151,1,2531,12940875
6151,2,108,4283202
6151,4,43,362038
6152,1,257,8107628
6152,2,299,56875066
6152,3,11,5736488
6152,4,59,2085325
6153,1,3630,23137851
6153,2,168,11640197
6153,4,95,1466816
6154,1,1943,10078720
6154,2,135,3969331
6154,3,4,342471
6154,4,51,513915
6155,1,1125,10517207
6155,2,142,9879988
6155,3,3,190668
6155,4,86,2492186
6156,1,1520,4801712
6156,2,1,107129
6156,4,2,76687
6157,1,1059,21339618
6157,2,168,26622347
6157,3,5,2009944
6157,4,51,1286526
6158,1,462,9560088
6158,2,83,7798752
6158,3,2,460261
6158,4,114,3093070
6159,1,2306,10331993
6159,2,315,7132027
6159,3,6,371216
6159,4,34,752834
6160,1,132,6554488
6160,2,359,80491784
6160,3,7,8729205
6160,4,36,2251520
6161,1,1964,9844822
6161,2,179,4713168
6161,3,6,378080
6161,4,20,328822
6162,1,303,4122215
6162,2,113,13508410
6162,3,1,46927
6162,4,146,3168663
6163,1,1404,9615703
6163,2,179,7711714
6163,4,67,841595
6164,1,910,9359158
6164,2,293,26296619
6164,3,2,202021
6164,4,59,1569717
6165,1,781,16691601
6165,2,87,29393988
6165,3,8,8682250
6165,4,35,1073029
6166,1,1962,8032881
6166,2,9,416570
6166,4,1,29375
6167,1,1747,8675019
6167,2,138,6340812
6167,4,16,572666
6168,1,452,5258387
6168,2,295,37212388
6168,3,11,849284
6168,4,33,394815
6169,1,569,8678750
6169,2,307,41946513
6169,3,10,4139050
6169,4,26,838545
6170,1,1576,7706596
6170,2,83,1979219
6170,3,2,94511
6170,4,22,462004
6171,1,585,3444795
6171,2,281,18102178
6171,4,73,486658
6172,1,2081,10185302
6172,2,80,2337571
6172,4,62,1080974
6173,1,516,7000247
6173,2,179,48612729
6173,4,58,643983
6174,1,1055,8155335
6174,2,138,8050132
6174,3,1,46774
6174,4,27,691827
6175,1,1644,11707124
6175,2,91,3203375
6175,3,3,84473
6175,4,45,650930
6176,1,360,7583824
6176,2,270,89983320
6176,3,41,51933793
6176,4,30,1577053
6177,1,606,7043504
6177,2,140,13811314
6177,3,4,786326
6177,4,58,1150379
6178,1,1882,11082065
