고객번호,분기,구매횟수,총구매액
06439,14_1,119,15236160
06439,14_2,116,18456901
06439,14_3,129,11786454
06439,14_4,176,19985460
06439,15_1,113,30587411
06439,15_2,117,6727571
06439,15_3,132,11843855
06439,15_4,139,11380662
06440,14_1,226,4552465
06440,14_2,243,7994897
06440,14_3,402,4661431
06440,14_4,263,7216543
06440,15_1,273,4387208
06440,15_2,229,6983103
06440,15_3,285,3082793
06440,15_4,275,3190906
06441,14_1,104,4231606
06441,14_2,105,4733844
06441,14_3,154,10035980
06441,14_4,165,8791258
06441,15_1,144,4774239
06441,15_2,206,9011905
06441,15_3,121,4273525
06441,15_4,83,3481481
06442,14_1,48,12841167
06442,14_2,81,17869320
06442,14_3,65,17425555
06442,14_4,82,19003363
06442,15_1,49,6058796
06442,15_2,67,7722149
06442,15_3,67,13955822
06442,15_4,45,7945027
06443,14_1,134,10896444
06443,14_2,158,20490704
06443,14_3,113,7949382
06443,14_4,129,5604008
06443,15_1,161,4572462
06443,15_2,111,6361494
06443,15_3,69,3168564
06443,15_4,100,2509602
06444,14_1,208,1091939
06444,14_2,206,1489936
06444,14_3,216,1299266
06444,14_4,218,1474856
06444,15_1,194,1487654
06444,15_2,173,1653996
06444,15_3,257,2053936
06444,15_4,165,647118
06445,14_1,95,4134847
06445,14_2,83,4996404
06445,14_3,183,6504615
06445,14_4,202,11047881
06445,15_1,188,6551399
06445,15_2,180,6797207
06445,15_3,206,13881537
06445,15_4,185,7032888
06446,14_1,44,1958211
06446,14_2,55,1496285
06446,14_3,58,3609929
06446,14_4,75,9436338
06446,15_1,65,3432394
06446,15_2,53,1320689
06446,15_3,91,1986870
06446,15_4,81,2103963
06447,14_1,302,1335340
06447,14_2,292,1352912
06447,14_3,292,1422736
06447,14_4,316,1240730
06447,15_1,326,1416733
06447,15_2,298,1378057
06447,15_3,326,1691403
06447,15_4,175,637247
06448,14_1,103,3557223
06448,14_2,181,9335091
06448,14_3,183,5617532
06448,14_4,258,16586750
06448,15_1,322,9142042
06448,15_2,279,5765584
06448,15_3,204,1888511
06448,15_4,145,2360727
06449,14_1,185,6672783
06449,14_2,144,5441081
06449,14_3,127,6158533
06449,14_4,119,4224949
06449,15_1,167,10826850
06449,15_2,165,7837872
06449,15_3,113,7160540
06449,15_4,168,6275348
06450,14_1,71,8348009
06450,14_2,73,7193801
06450,14_3,109,3944412
06450,14_4,108,4182259
06450,15_1,123,8319524
06450,15_2,131,8946366
06450,15_3,121,6405745
06450,15_4,162,6177472
06451,14_1,125,920726
06451,14_2,141,1071306
06451,14_3,228,2252820
06451,14_4,225,1639129
06451,15_1,194,1385619
06451,15_2,189,1228455
06451,15_3,324,4422202
06451,15_4,148,967058
06452,14_1,588,1938893
06452,14_2,593,2152249
06452,14_3,569,2189123
06452,14_4,625,1860640
06452,15_1,597,1902827
06452,15_2,519,2069886
06452,15_3,571,2907622
06452,15_4,526,1632413
06453,14_1,280,1116960
06453,14_2,244,977569
06453,14_3,238,965514
06453,14_4,197,717403
06453,15_1,173,755095
06453,15_2,197,943064
06453,15_3,221,999222
06453,15_4,233,801018
06454,14_1,67,62127371
06454,14_2,124,30326325
06454,14_3,107,11283553
06454,14_4,81,7294627
06454,15_1,81,21333683
06454,15_2,109,11994228
06454,15_3,89,16265878
06454,15_4,56,3961415
06455,14_1,42,187052
06455,14_2,93,445491
06455,14_3,200,1304630
06455,14_4,310,1792624
06455,15_1,263,1187510
06455,15_2,268,1288349
06455,15_3,256,1223224
06455,15_4,308,1312031
06456,14_1,68,12873273
06456,14_2,141,12206531
06456,14_3,98,9194039
06456,14_4,95,15652184
06456,15_1,79,3819352
06456,15_2,165,20289335
06456,15_3,106,12455349
06456,15_4,113,11460791
06457,14_1,601,6820939
06457,14_2,548,7860460
06457,14_3,604,6683991
06457,14_4,652,6576872
06457,15_1,576,4818971
06457,15_2,379,4458345
06457,15_3,452,4519944
06457,15_4,571,5387373
06458,14_1,188,2980028
06458,14_2,192,2176079
06458,14_3,166,4761770
06458,14_4,188,2742269
06458,15_1,117,1607448
06458,15_2,166,2524491
06458,15_3,220,4276641
06458,15_4,202,4372543
06459,14_1,37,1465263
06459,14_2,125,3666548
06459,14_3,127,2566615
06459,14_4,121,2366326
06459,15_1,145,1986973
06459,15_2,156,3152683
06459,15_3,110,1922298
06459,15_4,75,1254269
06460,14_1,61,5936003
06460,14_2,66,5725522
06460,14_3,147,8458624
06460,14_4,148,13565490
06460,15_1,123,8230127
06460,15_2,74,17893010
06460,15_3,119,17580300
06460,15_4,116,10983848
06461,14_1,258,7813570
06461,14_2,275,3986549
06461,14_3,149,4940783
06461,14_4,238,12702417
06461,15_1,183,5572753
06461,15_2,283,34488830
06461,15_3,278,12178490
06461,15_4,276,13521841
06462,14_1,194,2223258
06462,14_2,196,2456690
06462,14_3,145,1654352
06462,14_4,152,1733784
06462,15_1,130,1726325
06462,15_2,248,5271214
06462,15_3,188,3273722
06462,15_4,129,2185883
06463,14_1,58,2354172
06463,14_2,69,7350939
06463,14_3,109,3731344
06463,14_4,146,10764518
06463,15_1,174,8227142
06463,15_2,195,2445677
06463,15_3,221,12272010
06463,15_4,103,7476922
06464,14_1,62,1843498
06464,14_2,142,2680927
06464,14_3,73,1626968
06464,14_4,63,1328487
06464,15_1,73,2844908
06464,15_2,77,1877179
06464,15_3,33,1062775
06464,15_4,77,7492837
06465,14_1,119,8195271
06465,14_2,188,25503045
06465,14_3,202,25761780
06465,14_4,166,9798939
06465,15_1,182,16493324
06465,15_2,163,12894002
06465,15_3,204,19225778
06465,15_4,206,31094902
06466,14_1,313,4113650
06466,14_2,364,3354124
06466,14_3,259,3030934
06466,14_4,344,3562343
06466,15_1,366,3399561
06466,15_2,431,4069688
06466,15_3,325,3620738
06466,15_4,336,3811681
06467,14_1,247,909125
06467,14_2,272,1216482
06467,14_3,215,1005675
06467,14_4,258,1066894
06467,15_1,314,1701695
06467,15_2,248,1253353
06467,15_3,229,1267577
06467,15_4,306,1287238
06468,14_1,221,1150521
06468,14_2,237,1195750
06468,14_3,284,1874744
06468,14_4,255,1857025
06468,15_1,200,1287321
06468,15_2,228,1387098
06468,15_3,239,1337026
06468,15_4,243,3386633
06469,14_1,206,1021579
06469,14_2,222,958164
06469,14_3,251,1252921
06469,14_4,268,1395666
06469,15_1,229,1107140
06469,15_2,299,1420562
06469,15_3,239,1468582
06469,15_4,184,963515
06470,14_1,166,4731265
06470,14_2,190,6503936
06470,14_3,14,3063442
06470,14_4,27,2825735
06470,15_1,66,9291039
06470,15_2,120,8996461
06470,15_3,119,5872308
06470,15_4,141,14568940
06471,14_1,151,19185106
06471,14_2,251,43929205
06471,14_3,58,6212292
06471,14_4,183,32889744
06471,15_1,200,27983035
06471,15_2,155,51684500
06471,15_3,225,46666930
06471,15_4,72,11707779
06472,14_1,353,7525705
06472,14_2,296,3318735
06472,14_3,422,7778815
06472,14_4,296,1836697
06472,15_1,232,3794349
06472,15_2,270,2431199
06472,15_3,374,3190336
06472,15_4,310,1905573
06473,14_1,199,1261512
06473,14_2,236,4989712
06473,14_3,272,2407966
06473,14_4,240,1737686
06473,15_1,201,1427469
06473,15_2,309,1633120
06473,15_3,303,1871459
06473,15_4,240,1162481
06474,14_1,151,1009280
06474,14_2,125,1094407
06474,14_3,130,1479082
06474,14_4,178,1219063
06474,15_1,152,930443
06474,15_2,207,1942309
06474,15_3,220,1768460
06474,15_4,226,1355628
06475,14_1,88,1152222
06475,14_2,17,249941
06475,14_3,56,919710
06475,14_4,93,1104965
06475,15_1,126,2023446
06475,15_2,103,1455261
06475,15_3,97,1108229
06475,15_4,100,819620
06476,14_1,252,1654685
06476,14_2,235,1704558
06476,14_3,329,2367780
06476,14_4,311,1956821
06476,15_1,213,1311927
06476,15_2,229,1736176
06476,15_3,249,1497063
06476,15_4,270,1654514
06477,14_1,126,637227
06477,14_2,172,3515601
06477,14_3,376,2177876
06477,14_4,478,2905122
06477,15_1,397,2820730
06477,15_2,242,2362792
06477,15_3,285,2579802
06477,15_4,209,1464118
06478,14_1,336,1486304
06478,14_2,294,1835930
06478,14_3,334,2044933
06478,14_4,250,1595596
06478,15_1,258,1280816
06478,15_2,225,903363
06478,15_3,211,1034760
06478,15_4,161,548494
06479,14_1,131,832810
06479,14_2,139,902136
06479,14_3,214,2318217
06479,14_4,237,1396124
06479,15_1,247,2216931
06479,15_2,319,2328560
06479,15_3,224,2286118
06479,15_4,199,1119046
06480,14_1,68,8686560
06480,14_2,70,11660386
06480,14_3,84,9663661
06480,14_4,92,11943286
06480,15_1,99,11994015
06480,15_2,141,13759549
06480,15_3,80,9130351
06480,15_4,104,11774654
06481,14_1,66,251052
06481,14_2,128,1014506
06481,14_3,232,845925
06481,14_4,271,981322
06481,15_1,202,1108632
06481,15_2,190,1049348
06481,15_3,277,946921
06481,15_4,262,862188
06482,14_1,49,2756300
06482,14_2,28,1157087
06482,14_3,83,2048965
06482,14_4,105,2356844
06482,15_1,113,2967005
06482,15_2,131,3186448
06482,15_3,101,5537031
06482,15_4,86,2915505
06483,14_1,74,842680
06483,14_2,61,905601
06483,14_3,61,1188716
06483,14_4,66,2217871
06483,15_1,81,1155802
06483,15_2,78,4074936
06483,15_3,44,560218
06483,15_4,51,3217059
06484,14_1,159,1609829
06484,14_2,216,2123001
06484,14_3,146,2057668
06484,14_4,169,1542041
06484,15_1,177,1655096
06484,15_2,210,2338541
06484,15_3,162,2189550
06484,15_4,159,1104932
06485,14_1,122,4388513
06485,14_2,92,2136169
06485,14_3,120,3515966
06485,14_4,65,2298708
06485,15_1,92,2948824
06485,15_2,96,4229497
06485,15_3,57,1940037
06485,15_4,71,2438698
06486,14_1,69,1765417
06486,14_2,97,1451749
06486,14_3,166,2239844
06486,14_4,168,3624290
06486,15_1,165,1083343
06486,15_2,118,1254556
06486,15_3,187,1503757
06486,15_4,230,2113122
06487,14_1,97,971556
06487,14_2,131,757971
06487,14_3,112,1274543
06487,14_4,113,757125
06487,15_1,89,551549
06487,15_2,79,701443
06487,15_3,86,1516137
06487,15_4,97,474725
06488,14_1,201,2694209
06488,14_2,234,2228767
06488,14_3,282,2625160
06488,14_4,287,2683689
06488,15_1,257,5084840
06488,15_2,339,4544352
06488,15_3,249,2800218
06488,15_4,219,3249637
06489,14_1,87,11468044
06489,14_2,84,6569109
06489,14_3,173,8887626
06489,14_4,241,4496071
06489,15_1,221,6621424
06489,15_2,202,12470341
06489,15_3,204,12222408
06489,15_4,166,11505185
06490,14_1,94,3995943
06490,14_2,110,4622523
06490,14_3,105,6890977
06490,14_4,75,3560784
06490,15_1,82,2297749
06490,15_2,58,2226499
06490,15_3,40,1594628
06490,15_4,71,815754
06491,14_1,105,3029816
06491,14_2,47,1841000
06491,14_3,77,4296798
06491,14_4,117,5813369
06491,15_1,64,3862776
06491,15_2,89,6292286
06491,15_3,67,3774281
06491,15_4,114,6106330
06492,14_1,125,1306449
06492,14_2,137,2505116
06492,14_3,132,1845157
06492,14_4,131,1972209
06492,15_1,147,2138627
06492,15_2,168,2119123
06492,15_3,170,1939705
06492,15_4,146,1894051
06493,14_1,32,2836265
06493,14_2,78,5161683
06493,14_3,120,21708984
06493,14_4,92,7753549
06493,15_1,66,8942932
06493,15_2,79,9217196
06493,15_3,75,5326049
06493,15_4,88,16838546
06494,14_1,103,11807649
06494,14_2,118,8055402
06494,14_3,118,16031934
06494,14_4,126,15169422
06494,15_1,101,9087576
06494,15_2,67,12207512
06494,15_3,38,5077216
06494,15_4,122,12108051
06495,14_1,350,5019319
06495,14_2,364,4803920
06495,14_3,389,4514467
06495,14_4,395,5055679
06495,15_1,134,1292114
06495,15_2,216,1498620
06495,15_3,312,1655630
06495,15_4,248,1179421
06496,14_1,239,3362141
06496,14_2,325,5793545
06496,14_3,371,4162981
06496,14_4,403,3681867
06496,15_1,372,2918381
06496,15_2,311,3693272
06496,15_3,289,2783412
06496,15_4,279,1955771
06497,14_1,84,6214484
06497,14_2,99,7812866
06497,14_3,97,7687569
06497,14_4,83,6345056
06497,15_1,90,6106998
06497,15_2,89,2519496
06497,15_3,94,3729798
06497,15_4,65,2933575
06498,14_1,73,2964607
06498,14_2,85,2813133
06498,14_3,123,3527126
06498,14_4,172,5081750
06498,15_1,149,4913054
06498,15_2,171,6299548
06498,15_3,178,4889268
06498,15_4,209,4740358
06499,14_1,37,6094975
06499,14_2,44,4686542
06499,14_3,46,7022288
06499,14_4,57,5910577
06499,15_1,59,6694548
06499,15_2,85,7367026
06499,15_3,126,12234919
06499,15_4,108,9984949
06500,14_1,170,1161108
06500,14_2,191,1049676
06500,14_3,231,1768995
06500,14_4,149,810265
06500,15_1,200,1404995
06500,15_2,204,1155576
06500,15_3,218,2020995
06500,15_4,213,831146
06501,14_1,160,7700646
06501,14_2,121,4911986
06501,14_3,113,4811986
06501,14_4,89,3353336
06501,15_1,187,5555314
06501,15_2,100,5422063
06501,15_3,180,3886298
06501,15_4,254,10905230
06502,14_1,301,1507151
06502,14_2,419,1651624
06502,14_3,426,2272828
06502,14_4,367,1350615
06502,15_1,331,1490879
06502,15_2,332,2147822
06502,15_3,292,1321322
06502,15_4,145,881572
06503,14_1,273,2944465
06503,14_2,280,1434947
06503,14_3,278,2146787
06503,14_4,336,2085768
06503,15_1,358,2672139
06503,15_2,229,1819686
06503,15_3,330,3096312
06503,15_4,265,2601453
06504,14_1,429,3361807
06504,14_2,447,3511846
06504,14_3,380,2800664
06504,14_4,432,3000254
06504,15_1,468,3435986
06504,15_2,622,3532430
06504,15_3,573,4388068
06504,15_4,423,2515198
06505,14_1,52,397402
06505,14_2,53,364512
06505,14_3,135,1035448
06505,14_4,158,1182852
06505,15_1,184,1589075
06505,15_2,227,1564275
06505,15_3,195,1209872
06505,15_4,153,965224
06506,14_1,304,6886598
06506,14_2,302,10963352
06506,14_3,112,7337723
06506,14_4,113,4230917
06506,15_1,153,5559751
06506,15_2,162,9105476
06506,15_3,171,9715367
06506,15_4,183,4384305
06507,14_1,209,2820175
06507,14_2,195,2151277
06507,14_3,212,1922208
06507,14_4,238,3000222
06507,15_1,202,3204914
06507,15_2,280,3269893
06507,15_3,281,2727951
06507,15_4,216,3416419
06508,14_1,170,988619
06508,14_2,284,2067191
06508,14_3,206,2596861
06508,14_4,265,1160843
06508,15_1,253,1355793
06508,15_2,219,1368803
06508,15_3,301,1916692
06508,15_4,261,1214658
06509,14_1,144,933375
06509,14_2,115,810807
06509,14_3,34,393320
06509,14_4,191,1368249
06509,15_1,144,1114126
06509,15_2,64,435162
06509,15_3,70,745359
06509,15_4,122,921297
06510,14_1,185,4374099
06510,14_2,137,4287453
06510,14_3,58,2405726
06510,14_4,68,2137650
06510,15_1,162,4645748
06510,15_2,85,4130065
06510,15_3,39,882070
06510,15_4,52,1504865
06511,14_1,75,622163
06511,14_2,135,1298475
06511,14_3,127,1156637
06511,14_4,179,1016642
06511,15_1,199,1400434
06511,15_2,382,2503029
06511,15_3,371,2493533
06511,15_4,287,1234434
06512,14_1,35,201179
06512,14_2,5,41995
06512,14_4,29,91358
06512,15_1,206,1083890
06512,15_2,420,2040958
06512,15_3,440,2058431
06512,15_4,470,2117878
06513,14_1,42,5868465
06513,14_2,122,5015504
06513,14_3,84,3998720
06513,14_4,58,1420407
06513,15_1,110,11776353
06513,15_2,87,2806582
06513,15_3,80,4056271
06513,15_4,60,2945872
06514,14_1,214,8039894
06514,14_2,272,6898112
06514,14_3,184,3734612
06514,14_4,230,2300706
06514,15_1,238,2400575
06514,15_2,276,5117410
06514,15_3,243,6078138
06514,15_4,232,4960012
06515,14_1,122,3047326
06515,14_2,171,4386060
06515,14_3,207,8129887
06515,14_4,267,6779624
06515,15_1,267,5956712
06515,15_2,187,8652353
06515,15_3,290,9882322
06515,15_4,353,14161326
06516,14_1,69,7200766
06516,14_2,70,4825266
06516,14_3,75,4927367
06516,14_4,75,4918861
06516,15_1,94,8180232
06516,15_2,80,4781413
06516,15_3,107,7331519
06516,15_4,114,27916442
06517,14_1,56,5099295
06517,14_2,105,31080693
06517,14_3,58,3767898
06517,14_4,130,7103608
06517,15_1,174,9915851
06517,15_2,194,21015517
06517,15_3,193,17624911
06517,15_4,149,10920094
06518,14_1,164,1657887
06518,14_2,230,3472048
06518,14_3,171,1932072
06518,14_4,144,1542488
06518,15_1,160,2260457
06518,15_2,228,2327521
06518,15_3,251,3091143
06518,15_4,139,1525205
06519,14_1,134,2686073
06519,14_2,225,5801002
06519,14_3,204,3780945
06519,14_4,251,4581888
06519,15_1,156,4374913
06519,15_2,109,2604676
06519,15_3,122,4095105
06519,15_4,154,1979269
06520,14_1,333,1428230
06520,14_2,401,1505986
06520,14_3,303,1413468
06520,14_4,234,988411
06520,15_1,270,1437780
06520,15_2,238,1294798
06520,15_3,205,1166716
06520,15_4,198,681378
06521,14_1,374,2069258
06521,14_2,406,2550970
06521,14_3,424,2790697
06521,14_4,465,2949779
06521,15_1,429,2679862
06521,15_2,448,2943183
06521,15_3,330,2767425
06521,15_4,398,2327606
06522,14_1,108,4857729
06522,14_2,52,3934828
06522,14_3,64,1607640
06522,14_4,224,9865795
06522,15_1,101,2272416
06522,15_2,220,9703085
06522,15_3,271,18549001
06522,15_4,214,6062117
06523,14_1,82,9288922
06523,14_2,85,9204768
06523,14_3,77,4179469
06523,14_4,76,6392673
06523,15_1,79,7064449
06523,15_2,127,8647372
06523,15_3,69,5835294
06523,15_4,92,12664654
06524,14_1,87,3174066
06524,14_2,113,3081069
06524,14_3,103,3709086
06524,14_4,109,7251414
06524,15_1,101,3112401
06524,15_2,109,3650105
06524,15_3,100,3225042
06524,15_4,68,1269955
06525,14_1,125,2174642
06525,14_2,131,3575315
06525,14_3,114,2261811
06525,14_4,119,2879168
06525,15_1,169,3354545
06525,15_2,192,3437729
06525,15_3,128,3360493
06525,15_4,123,4254208
06526,14_1,140,1952096
06526,14_2,314,2581322
06526,14_3,389,2895867
06526,14_4,452,2524017
06526,15_1,465,3716097
06526,15_2,429,3459054
06526,15_3,520,3940101
06526,15_4,434,3485436
06527,14_1,245,1418079
06527,14_2,319,1598042
06527,14_3,292,2041002
06527,14_4,297,1328537
06527,15_1,271,1314025
06527,15_2,288,1698790
06527,15_3,239,1340365
06527,15_4,227,883672
06528,14_1,126,1797251
06528,14_2,143,3408501
06528,14_3,135,3187573
06528,14_4,94,1434482
06528,15_1,96,1449983
06528,15_2,124,1584355
06528,15_3,41,534741
06528,15_4,74,1532688
06529,14_1,101,808169
06529,14_2,127,1627767
06529,14_3,159,1511421
06529,14_4,114,4939080
06529,15_1,141,2209094
06529,15_2,168,4481929
06529,15_3,159,5006566
06529,15_4,107,3636225
06530,14_1,93,750239
06530,14_2,57,379804
06530,14_3,107,1476320
06530,14_4,145,679498
06530,15_1,129,686292
06530,15_2,126,883286
06530,15_3,186,1287840
06530,15_4,172,782430
06531,14_1,36,2774023
06531,14_2,51,2962484
06531,14_3,74,4875463
06531,14_4,67,5091769
06531,15_1,111,4953578
06531,15_2,106,12321439
06531,15_3,51,5484603
06531,15_4,144,5062264
06532,14_1,229,1924853
06532,14_2,226,2570656
06532,14_3,199,1820532
06532,14_4,250,2289117
06532,15_1,189,1578246
06532,15_2,254,2570269
06532,15_3,221,1487895
06532,15_4,298,1405925
06533,14_1,68,1508932
06533,14_2,46,2487184
06533,14_3,52,3659901
06533,14_4,65,1970896
06533,15_1,87,3712647
06533,15_2,95,3168342
06533,15_3,64,2300117
06533,15_4,68,4828781
06534,14_1,105,1006294
06534,14_2,74,1619022
06534,14_3,94,2367481
06534,14_4,131,4041585
06534,15_1,38,829149
06534,15_2,61,2437643
06534,15_3,84,2883078
06534,15_4,88,2332433
06535,14_1,110,2940628
06535,14_2,119,4204719
06535,14_3,157,4863980
06535,14_4,111,13474309
06535,15_1,132,13375226
06535,15_2,108,3692240
06535,15_3,129,4158490
06535,15_4,99,3522215
06536,14_1,298,1002428
06536,14_2,198,842309
06536,14_3,266,1158570
06536,14_4,245,919483
06536,15_1,165,765012
06536,15_2,224,1266234
06536,15_3,269,1033209
06536,15_4,205,740039
06537,14_1,36,646256
06537,14_2,36,110664
06537,14_3,58,1626495
06537,14_4,93,2510017
06537,15_1,115,1485127
06537,15_2,203,4397303
06537,15_3,350,14683545
06537,15_4,599,21343893
06538,14_1,109,2596355
06538,14_2,254,4097303
06538,14_3,170,3429780
06538,14_4,192,3729482
06538,15_1,123,2963975
06538,15_2,200,5755348
06538,15_3,238,5011805
06538,15_4,159,4287571
06539,14_1,255,2760847
06539,14_2,204,1442017
06539,14_3,235,2184903
06539,14_4,286,2030903
06539,15_1,269,1958133
06539,15_2,340,2560065
06539,15_3,296,1874438
06539,15_4,380,2454602
06540,14_1,212,1237874
06540,14_2,254,2909375
06540,14_3,221,3248456
06540,14_4,181,698196
06540,15_1,168,637569
06540,15_2,248,1039298
06540,15_3,193,1177949
06540,15_4,144,1445351
06541,14_1,230,1398450
06541,14_2,200,1589096
06541,14_3,201,1490522
06541,14_4,187,951030
06541,15_1,327,2089519
06541,15_2,360,2591095
06541,15_3,273,1862021
06541,15_4,300,1534190
06542,14_1,225,1178063
06542,14_2,184,1180463
06542,14_3,184,1454960
06542,14_4,239,1230494
06542,15_1,299,2186911
06542,15_2,330,1742625
06542,15_3,332,1949367
06542,15_4,357,1664667
06543,14_1,127,20423992
06543,14_2,119,11627216
06543,14_3,116,15847438
06543,14_4,175,16519126
06543,15_1,93,16436096
06543,15_2,131,20438515
06543,15_3,67,23461598
06543,15_4,78,16650340
06544,14_1,95,686232
06544,14_2,199,850624
06544,14_3,259,1290405
06544,14_4,339,1054033
06544,15_1,305,1144262
06544,15_2,296,1271962
06544,15_3,311,1275052
06544,15_4,276,1058641
06545,14_1,212,926388
06545,14_2,201,994269
06545,14_3,173,960089
06545,14_4,220,814626
06545,15_1,163,734620
06545,15_2,200,786971
06545,15_3,213,1001682
06545,15_4,169,764830
06546,14_1,63,7513626
06546,14_2,21,1119067
06546,14_3,50,5818685
06546,14_4,86,4600165
06546,15_1,85,10810392
06546,15_2,91,5976928
06546,15_3,66,3678937
06546,15_4,157,11290547
06547,14_1,145,4203861
06547,14_2,162,5214503
06547,14_3,144,7002082
06547,14_4,170,6182673
06547,15_1,148,7935391
06547,15_2,142,7858760
06547,15_3,189,4855323
06547,15_4,159,3409547
06548,14_1,62,34674884
06548,14_2,74,13546244
06548,14_3,62,14599557
06548,14_4,72,16485627
06548,15_1,59,13200868
06548,15_2,84,21429668
06548,15_3,50,11930772
06548,15_4,60,20403305
06549,14_1,221,1325912
06549,14_2,230,1361862
06549,14_3,252,1343520
06549,14_4,270,1329768
06549,15_1,226,1293519
06549,15_2,313,1600383
06549,15_3,257,1469697
06549,15_4,267,1143788
06550,14_1,80,966825
06550,14_2,129,1018664
06550,14_3,212,1574361
06550,14_4,348,1970751
06550,15_1,424,3032971
06550,15_2,417,2550647
